positiveSamples/102842-gray-5342.png 1 332 325 132 132 
positiveSamples/102843-gray-5342.png 1 318 311 160 160 
positiveSamples/102844-gray-5342.png 1 305 298 186 186 
positiveSamples/103312-gray-5343.png 1 372 395 14 14 
positiveSamples/103313-gray-5343.png 1 364 395 24 24 
positiveSamples/103314-gray-5343.png 1 357 386 38 38 
positiveSamples/103315-gray-5343.png 1 350 383 46 46 
positiveSamples/103316-gray-5343.png 1 340 378 58 58 
positiveSamples/103317-gray-5343.png 1 332 373 74 74 
positiveSamples/103308-gray-5344.png 1 381 396 8 8 
positiveSamples/103309-gray-5344.png 1 377 392 16 16 
positiveSamples/103310-gray-5344.png 1 376 388 20 20 
positiveSamples/103311-gray-5344.png 1 365 377 42 42 
positiveSamples/103312-gray-5344.png 1 360 372 52 52 
positiveSamples/103313-gray-5344.png 1 353 365 66 66 
positiveSamples/103314-gray-5344.png 1 348 361 74 74 
positiveSamples/103315-gray-5344.png 1 335 348 100 100 
positiveSamples/103316-gray-5344.png 1 317 330 136 136 
positiveSamples/103310-gray-5345.png 1 463 455 14 14 
positiveSamples/103311-gray-5345.png 1 458 450 24 24 
positiveSamples/103312-gray-5345.png 1 456 444 34 34 
positiveSamples/103313-gray-5345.png 1 448 433 48 48 
positiveSamples/103314-gray-5345.png 1 445 428 60 60 
positiveSamples/103315-gray-5345.png 1 438 421 74 74 
positiveSamples/103316-gray-5345.png 1 430 419 94 94 
positiveSamples/103314-gray-5346.png 1 420 417 14 14 
positiveSamples/103315-gray-5346.png 1 409 410 26 26 
positiveSamples/103316-gray-5346.png 1 403 406 38 38 
positiveSamples/103317-gray-5346.png 1 401 400 46 46 
positiveSamples/103318-gray-5346.png 1 393 392 58 58 
positiveSamples/103319-gray-5346.png 1 386 385 70 70 
positiveSamples/103320-gray-5346.png 1 382 381 78 78 
positiveSamples/103321-gray-5346.png 1 376 375 90 90 
positiveSamples/105029-gray-5347.png 1 380 402 8 8 
positiveSamples/105030-gray-5347.png 1 379 403 20 20 
positiveSamples/105031-gray-5347.png 1 378 402 30 30 
positiveSamples/105032-gray-5347.png 1 378 399 48 48 
positiveSamples/105031-gray-5348.png 1 378 404 12 12 
positiveSamples/105032-gray-5348.png 1 376 406 24 24 
positiveSamples/105033-gray-5348.png 1 378 404 36 36 
positiveSamples/105034-gray-5348.png 1 369 401 54 54 
positiveSamples/105035-gray-5348.png 1 360 396 72 72 
positiveSamples/105036-gray-5348.png 1 352 390 92 92 
positiveSamples/104773-gray-5349.png 1 278 436 6 6 
positiveSamples/104774-gray-5349.png 1 270 428 18 18 
positiveSamples/104775-gray-5349.png 1 261 418 26 26 
positiveSamples/104776-gray-5349.png 1 247 407 38 38 
positiveSamples/104777-gray-5349.png 1 240 398 46 46 
positiveSamples/104778-gray-5349.png 1 228 386 60 60 
positiveSamples/104768-gray-5350.png 1 373 389 8 8 
positiveSamples/104769-gray-5350.png 1 370 385 12 12 
positiveSamples/104770-gray-5350.png 1 368 383 16 16 
positiveSamples/104771-gray-5350.png 1 364 376 26 26 
positiveSamples/104772-gray-5350.png 1 350 362 42 42 
positiveSamples/104773-gray-5350.png 1 342 353 56 56 
positiveSamples/104774-gray-5350.png 1 337 344 62 62 
positiveSamples/104775-gray-5350.png 1 334 329 72 72 
positiveSamples/104776-gray-5350.png 1 326 316 86 86 
positiveSamples/106202-gray-5351.png 1 375 397 8 8 
positiveSamples/106203-gray-5351.png 1 369 389 18 18 
positiveSamples/106204-gray-5351.png 1 365 385 26 26 
positiveSamples/106205-gray-5351.png 1 359 377 40 40 
positiveSamples/106206-gray-5351.png 1 353 369 50 50 
positiveSamples/106207-gray-5351.png 1 343 357 68 68 
positiveSamples/106208-gray-5351.png 1 338 353 82 82 
positiveSamples/107248-gray-6329.png 1 274 429 30 30 
positiveSamples/107249-gray-6329.png 1 271 426 36 36 
positiveSamples/107250-gray-6329.png 1 269 417 48 48 
positiveSamples/107248-gray-6330.png 1 206 244 22 22 
positiveSamples/107249-gray-6330.png 1 202 238 30 30 
positiveSamples/107250-gray-6330.png 1 204 234 34 34 
positiveSamples/107247-gray-6331.png 1 422 414 14 14 
positiveSamples/107248-gray-6331.png 1 423 408 26 26 
positiveSamples/107249-gray-6331.png 1 420 400 34 34 
positiveSamples/107250-gray-6331.png 1 425 397 36 36 
positiveSamples/107249-gray-6332.png 1 464 443 36 36 
positiveSamples/108179-gray-6328.png 1 376 403 10 10 
positiveSamples/108180-gray-6328.png 1 372 403 22 22 
positiveSamples/108181-gray-6328.png 1 370 405 30 30 
positiveSamples/108531-gray-6333.png 1 279 443 14 14 
positiveSamples/108532-gray-6333.png 1 267 422 36 36 
positiveSamples/108533-gray-6333.png 1 260 406 50 50 
positiveSamples/108531-gray-6334.png 1 373 391 12 12 
positiveSamples/108531-gray-6335.png 1 418 408 14 14 
positiveSamples/108531-gray-6336.png 1 205 249 12 12 
positiveSamples/108532-gray-6336.png 1 198 230 28 28 
positiveSamples/108533-gray-6336.png 1 190 212 44 44 
positiveSamples/108891-gray-6337.png 1 276 451 10 10 
positiveSamples/108892-gray-6337.png 1 268 447 18 18 
positiveSamples/108893-gray-6337.png 1 260 443 26 26 
positiveSamples/108894-gray-6337.png 1 250 437 36 36 
positiveSamples/108895-gray-6337.png 1 246 433 44 44 
positiveSamples/108896-gray-6337.png 1 244 431 48 48 
positiveSamples/108893-gray-6338.png 1 403 407 26 26 
positiveSamples/108894-gray-6338.png 1 398 402 32 32 
positiveSamples/108895-gray-6338.png 1 389 396 40 40 
positiveSamples/108896-gray-6338.png 1 381 391 48 48 
positiveSamples/108893-gray-6339.png 1 440 452 20 20 
positiveSamples/108894-gray-6339.png 1 436 449 26 26 
positiveSamples/108895-gray-6339.png 1 429 444 30 30 
positiveSamples/108894-gray-6340.png 1 219 210 18 18 
positiveSamples/108894-gray-6341.png 1 195 251 22 22 
positiveSamples/109307-gray-6342.png 1 264 439 20 20 
positiveSamples/109308-gray-6342.png 1 246 428 36 36 
positiveSamples/109309-gray-6342.png 1 233 418 42 42 
positiveSamples/109307-gray-6343.png 1 190 245 20 20 
positiveSamples/109308-gray-6343.png 1 181 236 30 30 
positiveSamples/109758-gray-6344.png 1 259 442 26 26 
positiveSamples/109759-gray-6344.png 1 246 431 42 42 
positiveSamples/109758-gray-6345.png 1 402 405 26 26 
positiveSamples/109759-gray-6345.png 1 386 390 48 48 
positiveSamples/109758-gray-6346.png 1 441 446 30 30 
positiveSamples/109759-gray-6346.png 1 431 437 44 44 
positiveSamples/109758-gray-6347.png 1 368 328 24 24 
positiveSamples/109759-gray-6347.png 1 363 317 32 32 
positiveSamples/109757-gray-6348.png 1 373 395 8 8 
positiveSamples/109758-gray-6348.png 1 358 387 22 22 
positiveSamples/109759-gray-6348.png 1 346 371 34 34 
positiveSamples/109757-gray-6349.png 1 328 293 10 10 
positiveSamples/109758-gray-6349.png 1 315 283 28 28 
positiveSamples/110549-gray-6350.png 1 409 408 32 32 
positiveSamples/110550-gray-6350.png 1 405 404 40 40 
positiveSamples/110551-gray-6350.png 1 403 398 48 48 
positiveSamples/110549-gray-6351.png 1 274 450 18 18 
positiveSamples/110550-gray-6351.png 1 268 444 30 30 
positiveSamples/110551-gray-6351.png 1 263 439 40 40 
positiveSamples/110552-gray-6351.png 1 257 433 52 52 
positiveSamples/110550-gray-6352.png 1 459 452 26 26 
positiveSamples/110551-gray-6352.png 1 455 446 36 36 
positiveSamples/110552-gray-6352.png 1 451 442 48 48 
positiveSamples/110553-gray-6352.png 1 449 440 56 56 
positiveSamples/110548-gray-6353.png 1 325 296 16 16 
positiveSamples/110549-gray-6353.png 1 320 291 26 26 
positiveSamples/111914-gray-6354.png 1 277 447 18 18 
positiveSamples/111915-gray-6354.png 1 271 435 32 32 
positiveSamples/111916-gray-6354.png 1 267 427 42 42 
positiveSamples/111917-gray-6354.png 1 264 421 48 48 
positiveSamples/111918-gray-6354.png 1 261 418 54 54 
positiveSamples/111919-gray-6354.png 1 256 406 66 66 
positiveSamples/111913-gray-6355.png 1 327 279 18 18 
positiveSamples/111916-gray-6356.png 1 231 209 14 14 
positiveSamples/111917-gray-6356.png 1 232 206 18 18 
positiveSamples/112311-gray-6357.png 1 276 447 16 16 
positiveSamples/112312-gray-6357.png 1 270 440 28 28 
positiveSamples/112313-gray-6357.png 1 266 433 36 36 
positiveSamples/112314-gray-6357.png 1 261 425 46 46 
positiveSamples/112315-gray-6357.png 1 255 419 58 58 
positiveSamples/112316-gray-6357.png 1 248 412 72 72 
positiveSamples/112317-gray-6357.png 1 246 406 76 76 
positiveSamples/112318-gray-6357.png 1 239 396 90 90 
positiveSamples/112312-gray-6358.png 1 325 291 18 18 
positiveSamples/113082-gray-6359.png 1 462 454 20 20 
positiveSamples/113083-gray-6359.png 1 454 446 36 36 
positiveSamples/113084-gray-6359.png 1 452 442 46 46 
positiveSamples/113085-gray-6359.png 1 449 437 54 54 
positiveSamples/113086-gray-6359.png 1 446 429 64 64 
positiveSamples/113087-gray-6359.png 1 444 423 70 70 
positiveSamples/115073-gray-6360.png 1 274 460 20 20 
positiveSamples/115074-gray-6360.png 1 268 453 38 38 
positiveSamples/115075-gray-6360.png 1 267 448 44 44 
positiveSamples/116480-gray-1575.png 1 281 442 14 14 
positiveSamples/116481-gray-1575.png 1 271 426 32 32 
positiveSamples/116482-gray-1575.png 1 266 416 42 42 
positiveSamples/116483-gray-1575.png 1 260 404 54 54 
positiveSamples/116484-gray-1575.png 1 253 395 66 66 
positiveSamples/116485-gray-1575.png 1 248 388 76 76 
positiveSamples/116486-gray-1575.png 1 243 378 88 88 
positiveSamples/116487-gray-1575.png 1 238 370 96 96 
positiveSamples/116488-gray-1575.png 1 233 364 108 108 
positiveSamples/116480-gray-1576.png 1 423 408 10 10 
positiveSamples/116481-gray-1576.png 1 418 400 26 26 
positiveSamples/116482-gray-1576.png 1 411 392 38 38 
positiveSamples/116483-gray-1576.png 1 405 384 46 46 
positiveSamples/116484-gray-1576.png 1 396 376 54 54 
positiveSamples/116485-gray-1576.png 1 389 370 60 60 
positiveSamples/116480-gray-1577.png 1 378 398 4 4 
positiveSamples/116481-gray-1577.png 1 370 382 28 28 
positiveSamples/116482-gray-1577.png 1 370 373 38 38 
positiveSamples/116483-gray-1577.png 1 365 366 48 48 
positiveSamples/116484-gray-1577.png 1 359 355 62 62 
positiveSamples/116482-gray-1578.png 1 472 444 12 12 
positiveSamples/116483-gray-1578.png 1 461 437 24 24 
positiveSamples/116480-gray-1579.png 1 234 204 10 10 
positiveSamples/116481-gray-1579.png 1 227 183 30 30 
positiveSamples/116482-gray-1579.png 1 223 172 38 38 
positiveSamples/116483-gray-1579.png 1 219 161 48 48 
positiveSamples/116484-gray-1579.png 1 215 148 60 60 
positiveSamples/116485-gray-1579.png 1 207 134 74 74 
positiveSamples/116486-gray-1579.png 1 201 121 88 88 
positiveSamples/116481-gray-1580.png 1 331 283 10 10 
positiveSamples/116482-gray-1580.png 1 329 275 18 18 
positiveSamples/116483-gray-1580.png 1 326 265 26 26 
positiveSamples/116484-gray-1580.png 1 321 257 36 36 
positiveSamples/116485-gray-1580.png 1 314 247 46 46 
positiveSamples/115253-gray-1617.png 1 284 436 10 10 
positiveSamples/115254-gray-1617.png 1 281 435 18 18 
positiveSamples/115255-gray-1617.png 1 273 424 34 34 
positiveSamples/115256-gray-1617.png 1 265 404 58 58 
positiveSamples/115257-gray-1617.png 1 263 394 66 66 
positiveSamples/115258-gray-1617.png 1 259 386 78 78 
positiveSamples/115259-gray-1617.png 1 248 373 94 94 
positiveSamples/115260-gray-1617.png 1 241 362 104 104 
positiveSamples/115261-gray-1617.png 1 231 343 118 118 
positiveSamples/115253-gray-1618.png 1 378 394 6 6 
positiveSamples/115254-gray-1618.png 1 373 379 24 24 
positiveSamples/115255-gray-1618.png 1 366 364 40 40 
positiveSamples/115256-gray-1618.png 1 363 358 52 52 
positiveSamples/115257-gray-1618.png 1 359 347 62 62 
positiveSamples/115258-gray-1618.png 1 357 340 66 66 
positiveSamples/115254-gray-1619.png 1 420 411 20 20 
positiveSamples/115255-gray-1619.png 1 418 396 36 36 
positiveSamples/115256-gray-1619.png 1 418 385 44 44 
positiveSamples/115257-gray-1619.png 1 411 378 58 58 
positiveSamples/115258-gray-1619.png 1 406 369 68 68 
positiveSamples/115254-gray-1620.png 1 458 448 26 26 
positiveSamples/115255-gray-1620.png 1 460 433 38 38 
positiveSamples/115256-gray-1620.png 1 457 423 50 50 
positiveSamples/115257-gray-1620.png 1 450 413 64 64 
positiveSamples/115258-gray-1620.png 1 450 408 66 66 
positiveSamples/115253-gray-1621.png 1 332 285 10 10 
positiveSamples/115254-gray-1621.png 1 331 267 26 26 
positiveSamples/115255-gray-1621.png 1 327 258 36 36 
positiveSamples/115256-gray-1621.png 1 323 249 42 42 
positiveSamples/115257-gray-1621.png 1 318 236 54 54 
positiveSamples/115253-gray-1622.png 1 305 354 8 8 
positiveSamples/115254-gray-1622.png 1 303 341 20 20 
positiveSamples/115255-gray-1622.png 1 294 330 36 36 
positiveSamples/115254-gray-1623.png 1 202 275 10 10 
positiveSamples/115255-gray-1623.png 1 198 264 26 26 
positiveSamples/115256-gray-1623.png 1 197 257 34 34 
positiveSamples/115257-gray-1623.png 1 191 245 46 46 
positiveSamples/115258-gray-1623.png 1 191 242 46 46 
positiveSamples/116818-gray-1624.png 1 281 436 20 20 
positiveSamples/116819-gray-1624.png 1 274 414 50 50 
positiveSamples/116820-gray-1624.png 1 267 401 58 58 
positiveSamples/116821-gray-1624.png 1 265 392 62 62 
positiveSamples/116822-gray-1624.png 1 256 371 70 70 
positiveSamples/116818-gray-1625.png 1 422 402 18 18 
positiveSamples/116819-gray-1625.png 1 416 379 34 34 
positiveSamples/116820-gray-1625.png 1 411 362 42 42 
positiveSamples/116821-gray-1625.png 1 402 343 56 56 
positiveSamples/116822-gray-1625.png 1 399 333 62 62 
positiveSamples/116818-gray-1626.png 1 378 384 18 18 
positiveSamples/116819-gray-1626.png 1 372 369 28 28 
positiveSamples/116820-gray-1626.png 1 365 351 38 38 
positiveSamples/116818-gray-1627.png 1 458 443 18 18 
positiveSamples/116819-gray-1627.png 1 455 420 34 34 
positiveSamples/116820-gray-1627.png 1 450 403 46 46 
positiveSamples/116821-gray-1627.png 1 441 389 56 56 
positiveSamples/116818-gray-1628.png 1 305 343 14 14 
positiveSamples/116819-gray-1628.png 1 303 332 22 22 
positiveSamples/116820-gray-1628.png 1 301 319 28 28 
positiveSamples/116818-gray-1629.png 1 300 360 12 12 
positiveSamples/116819-gray-1629.png 1 295 341 24 24 
positiveSamples/116820-gray-1629.png 1 289 330 32 32 
positiveSamples/116818-gray-1630.png 1 333 277 12 12 
positiveSamples/116819-gray-1630.png 1 326 252 32 32 
positiveSamples/116820-gray-1630.png 1 315 231 50 50 
positiveSamples/116818-gray-1631.png 1 201 274 14 14 
positiveSamples/116819-gray-1631.png 1 197 257 28 28 
positiveSamples/116820-gray-1631.png 1 188 238 40 40 
positiveSamples/116821-gray-1631.png 1 183 223 52 52 
positiveSamples/116818-gray-1632.png 1 222 202 18 18 
positiveSamples/116819-gray-1632.png 1 221 178 36 36 
positiveSamples/116820-gray-1632.png 1 211 157 52 52 
positiveSamples/116821-gray-1632.png 1 204 144 60 60 
positiveSamples/116818-gray-1633.png 1 264 94 26 26 
positiveSamples/116819-gray-1633.png 1 256 74 38 38 
positiveSamples/116820-gray-1633.png 1 246 46 54 54 
positiveSamples/116821-gray-1633.png 1 245 28 62 62 
positiveSamples/117194-gray-1634.png 1 277 449 10 10 
positiveSamples/117195-gray-1634.png 1 262 440 28 28 
positiveSamples/117196-gray-1634.png 1 252 430 48 48 
positiveSamples/117197-gray-1634.png 1 246 415 66 66 
positiveSamples/117198-gray-1634.png 1 231 405 88 88 
positiveSamples/117199-gray-1634.png 1 219 398 102 102 
positiveSamples/117195-gray-1635.png 1 440 443 32 32 
positiveSamples/117196-gray-1635.png 1 431 432 46 46 
positiveSamples/117197-gray-1635.png 1 422 419 64 64 
positiveSamples/117198-gray-1635.png 1 406 400 86 86 
positiveSamples/117199-gray-1635.png 1 399 398 94 94 
positiveSamples/117194-gray-1636.png 1 415 416 10 10 
positiveSamples/117195-gray-1636.png 1 400 403 28 28 
positiveSamples/117196-gray-1636.png 1 386 388 48 48 
positiveSamples/117197-gray-1636.png 1 370 375 68 68 
positiveSamples/117198-gray-1636.png 1 359 364 80 80 
positiveSamples/117199-gray-1636.png 1 348 351 86 86 
positiveSamples/117200-gray-1636.png 1 334 335 98 98 
positiveSamples/117201-gray-1636.png 1 323 325 108 108 
positiveSamples/117194-gray-1637.png 1 371 399 8 8 
positiveSamples/117195-gray-1637.png 1 354 387 26 26 
positiveSamples/117196-gray-1637.png 1 338 378 38 38 
positiveSamples/117194-gray-1638.png 1 292 350 16 16 
positiveSamples/117195-gray-1638.png 1 280 342 34 34 
positiveSamples/117196-gray-1638.png 1 273 335 44 44 
positiveSamples/117195-gray-1639.png 1 187 275 20 20 
positiveSamples/117196-gray-1639.png 1 169 268 36 36 
positiveSamples/117194-gray-1640.png 1 229 215 8 8 
positiveSamples/117195-gray-1640.png 1 213 207 20 20 
positiveSamples/117196-gray-1640.png 1 200 200 34 34 
positiveSamples/117197-gray-1640.png 1 186 191 48 48 
positiveSamples/117194-gray-1641.png 1 323 286 12 12 
positiveSamples/117195-gray-1641.png 1 307 273 28 28 
positiveSamples/117196-gray-1641.png 1 294 265 42 42 
positiveSamples/117195-gray-1642.png 1 295 508 20 20 
positiveSamples/117196-gray-1642.png 1 285 493 40 40 
positiveSamples/117197-gray-1642.png 1 279 482 56 56 
positiveSamples/117198-gray-1642.png 1 275 469 70 70 
positiveSamples/117551-gray-1643.png 1 281 444 10 10 
positiveSamples/117552-gray-1643.png 1 276 434 28 28 
positiveSamples/117553-gray-1643.png 1 266 420 46 46 
positiveSamples/117554-gray-1643.png 1 254 407 64 64 
positiveSamples/117555-gray-1643.png 1 243 393 86 86 
positiveSamples/117556-gray-1643.png 1 230 377 106 106 
positiveSamples/117552-gray-1644.png 1 273 454 22 22 
positiveSamples/117553-gray-1644.png 1 269 444 36 36 
positiveSamples/117551-gray-1645.png 1 423 414 8 8 
positiveSamples/117552-gray-1645.png 1 411 400 28 28 
positiveSamples/117553-gray-1645.png 1 404 384 42 42 
positiveSamples/117554-gray-1645.png 1 397 368 60 60 
positiveSamples/117551-gray-1646.png 1 453 449 12 12 
positiveSamples/117552-gray-1646.png 1 442 436 34 34 
positiveSamples/117553-gray-1646.png 1 434 421 52 52 
positiveSamples/117554-gray-1646.png 1 426 405 70 70 
positiveSamples/117552-gray-1647.png 1 304 501 22 22 
positiveSamples/117553-gray-1647.png 1 294 495 36 36 
positiveSamples/117554-gray-1647.png 1 288 470 60 60 
positiveSamples/117555-gray-1647.png 1 280 459 72 72 
positiveSamples/117551-gray-1648.png 1 233 209 14 14 
positiveSamples/117552-gray-1648.png 1 230 198 30 30 
positiveSamples/117553-gray-1648.png 1 222 186 44 44 
positiveSamples/117554-gray-1648.png 1 216 173 60 60 
positiveSamples/117555-gray-1648.png 1 207 153 80 80 
positiveSamples/117552-gray-1649.png 1 260 99 28 28 
positiveSamples/117553-gray-1649.png 1 243 87 40 40 
positiveSamples/117554-gray-1649.png 1 239 73 54 54 
positiveSamples/117555-gray-1649.png 1 231 57 70 70 
positiveSamples/117551-gray-1650.png 1 304 354 6 6 
positiveSamples/117552-gray-1650.png 1 295 339 24 24 
positiveSamples/117553-gray-1650.png 1 284 323 42 42 
positiveSamples/117551-gray-1651.png 1 333 290 8 8 
positiveSamples/117552-gray-1651.png 1 327 271 28 28 
positiveSamples/117553-gray-1651.png 1 324 255 40 40 
positiveSamples/118997-gray-1652.png 1 283 453 6 6 
positiveSamples/118998-gray-1652.png 1 274 444 24 24 
positiveSamples/118999-gray-1652.png 1 269 436 30 30 
positiveSamples/119000-gray-1652.png 1 258 425 52 52 
positiveSamples/119001-gray-1652.png 1 247 415 64 64 
positiveSamples/119002-gray-1652.png 1 239 402 76 76 
positiveSamples/118998-gray-1653.png 1 420 416 6 6 
positiveSamples/118999-gray-1653.png 1 407 401 26 26 
positiveSamples/119000-gray-1653.png 1 402 390 34 34 
positiveSamples/119001-gray-1653.png 1 392 378 48 48 
positiveSamples/119002-gray-1653.png 1 381 364 62 62 
positiveSamples/118998-gray-1654.png 1 456 451 16 16 
positiveSamples/118999-gray-1654.png 1 449 442 26 26 
positiveSamples/119000-gray-1654.png 1 442 431 42 42 
positiveSamples/119001-gray-1654.png 1 434 416 54 54 
positiveSamples/118998-gray-1655.png 1 230 216 8 8 
positiveSamples/118999-gray-1655.png 1 221 210 18 18 
positiveSamples/119000-gray-1655.png 1 207 197 36 36 
positiveSamples/118998-gray-1656.png 1 200 282 8 8 
positiveSamples/118999-gray-1656.png 1 193 273 20 20 
positiveSamples/119000-gray-1656.png 1 188 266 34 34 
positiveSamples/119001-gray-1656.png 1 176 258 46 46 
positiveSamples/119572-gray-1665.png 1 273 444 22 22 
positiveSamples/119573-gray-1665.png 1 275 435 34 34 
positiveSamples/119574-gray-1665.png 1 272 432 40 40 
positiveSamples/119575-gray-1665.png 1 266 423 50 50 
positiveSamples/119576-gray-1665.png 1 265 416 62 62 
positiveSamples/119577-gray-1665.png 1 256 409 70 70 
positiveSamples/119578-gray-1665.png 1 251 404 80 80 
positiveSamples/119572-gray-1666.png 1 307 506 14 14 
positiveSamples/119573-gray-1666.png 1 306 502 20 20 
positiveSamples/119574-gray-1666.png 1 304 492 28 28 
positiveSamples/119575-gray-1666.png 1 295 483 40 40 
positiveSamples/119576-gray-1666.png 1 291 475 50 50 
positiveSamples/119577-gray-1666.png 1 285 466 58 58 
positiveSamples/119578-gray-1666.png 1 279 458 66 66 
positiveSamples/119573-gray-1667.png 1 202 276 12 12 
positiveSamples/119574-gray-1667.png 1 197 270 20 20 
positiveSamples/119575-gray-1667.png 1 194 264 28 28 
positiveSamples/119576-gray-1667.png 1 189 257 40 40 
positiveSamples/119577-gray-1667.png 1 185 253 48 48 
positiveSamples/119572-gray-1668.png 1 228 214 10 10 
positiveSamples/119573-gray-1668.png 1 228 205 18 18 
positiveSamples/119574-gray-1668.png 1 224 199 26 26 
positiveSamples/119575-gray-1668.png 1 224 189 40 40 
positiveSamples/119576-gray-1668.png 1 216 177 54 54 
positiveSamples/119577-gray-1668.png 1 212 167 62 62 
positiveSamples/124986-gray-1657.png 1 281 462 8 8 
positiveSamples/124988-gray-1657.png 1 276 457 16 16 
positiveSamples/124989-gray-1657.png 1 274 445 24 24 
positiveSamples/124990-gray-1657.png 1 269 438 30 30 
positiveSamples/124991-gray-1657.png 1 261 428 42 42 
positiveSamples/124992-gray-1657.png 1 250 413 62 62 
positiveSamples/124988-gray-6312.png 1 220 203 22 22 
positiveSamples/137715-gray-1658.png 1 277 464 8 8 
positiveSamples/137716-gray-1658.png 1 271 459 14 14 
positiveSamples/137717-gray-1658.png 1 258 451 28 28 
positiveSamples/137718-gray-1658.png 1 248 446 36 36 
positiveSamples/137719-gray-1658.png 1 242 438 48 48 
positiveSamples/137715-gray-1659.png 1 229 217 8 8 
positiveSamples/137716-gray-1659.png 1 222 210 16 16 
positiveSamples/137717-gray-1659.png 1 218 207 20 20 
positiveSamples/137718-gray-1659.png 1 210 199 30 30 
positiveSamples/137719-gray-1659.png 1 202 190 42 42 
positiveSamples/137720-gray-1659.png 1 196 185 48 48 
positiveSamples/137721-gray-1659.png 1 187 178 58 58 
positiveSamples/137722-gray-1659.png 1 183 174 62 62 
positiveSamples/137715-gray-1660.png 1 199 282 6 6 
positiveSamples/137716-gray-1660.png 1 195 278 14 14 
positiveSamples/137717-gray-1660.png 1 189 271 24 24 
positiveSamples/9660-gray-352.png 1 382 391 12 12 
positiveSamples/9661-gray-352.png 1 378 392 18 18 
positiveSamples/9662-gray-352.png 1 376 388 26 26 
positiveSamples/9663-gray-352.png 1 373 380 36 36 
positiveSamples/9659-gray-353.png 1 173 417 8 8 
positiveSamples/9660-gray-353.png 1 173 414 10 10 
positiveSamples/9661-gray-353.png 1 170 414 16 16 
positiveSamples/9662-gray-353.png 1 168 412 20 20 
positiveSamples/9663-gray-353.png 1 171 405 26 26 
positiveSamples/9664-gray-353.png 1 165 403 38 38 
positiveSamples/9665-gray-353.png 1 162 400 44 44 
positiveSamples/9666-gray-353.png 1 159 397 50 50 
positiveSamples/9698-gray-245.png 1 377 400 12 12 
positiveSamples/9699-gray-245.png 1 379 397 24 24 
positiveSamples/9700-gray-245.png 1 377 397 36 36 
positiveSamples/9701-gray-245.png 1 376 401 44 44 
positiveSamples/9698-gray-246.png 1 174 418 18 18 
positiveSamples/9699-gray-246.png 1 176 412 36 36 
positiveSamples/9700-gray-246.png 1 172 403 48 48 
positiveSamples/9701-gray-246.png 1 168 395 60 60 
positiveSamples/9702-gray-246.png 1 163 389 76 76 
positiveSamples/9698-gray-247.png 1 230 199 10 10 
positiveSamples/9699-gray-247.png 1 228 192 28 28 
positiveSamples/9700-gray-247.png 1 226 183 44 44 
positiveSamples/9701-gray-247.png 1 218 168 54 54 
positiveSamples/9698-gray-354.png 1 385 398 10 10 
positiveSamples/9699-gray-354.png 1 389 390 20 20 
positiveSamples/9700-gray-354.png 1 387 387 32 32 
positiveSamples/9729-gray-355.png 1 374 396 8 8 
positiveSamples/9730-gray-355.png 1 367 389 16 16 
positiveSamples/9731-gray-355.png 1 356 382 28 28 
positiveSamples/9732-gray-355.png 1 353 379 30 30 
positiveSamples/9733-gray-355.png 1 350 375 34 34 
positiveSamples/9734-gray-355.png 1 341 369 46 46 
positiveSamples/9735-gray-355.png 1 336 362 52 52 
positiveSamples/9730-gray-356.png 1 161 405 18 18 
positiveSamples/9731-gray-356.png 1 157 401 26 26 
