scan_id,filename,sequence_id,station,year,month,day,hour,minute,second,minutes_from_sunrise,x,y,r
1173761,KLIX20121025_115700_V04.gz,8477,KLIX,2012,10,25,11,57,34,-11,-70440,-30547.5,3439.5
1173765,KLIX20121025_120800_V04.gz,8477,KLIX,2012,10,25,12,8,11,-1,-70634,-28900,10976.308801344
1173769,KLIX20121025_121800_V04.gz,8477,KLIX,2012,10,25,12,18,49,10,-70634,-28900,16262.966453777
1173773,KLIX20121025_122900_V04.gz,8477,KLIX,2012,10,25,12,29,26,20,-70634,-28900,22477.745740243
1173777,KLIX20121025_124000_V04.gz,8477,KLIX,2012,10,25,12,40,4,31,-70634,-28900,27039.727842687
1173781,KLIX20121025_125000_V04.gz,8477,KLIX,2012,10,25,12,50,43,42,-70634,-28900,32385.402565599
1173769,KLIX20121025_121800_V04.gz,8478,KLIX,2012,10,25,12,18,49,10,-96751,-33173,13475
1173773,KLIX20121025_122900_V04.gz,8478,KLIX,2012,10,25,12,29,26,20,-96751,-31163.5,18363.817785632
1173777,KLIX20121025_124000_V04.gz,8478,KLIX,2012,10,25,12,40,4,31,-96751,-31163.5,24609.001847721
1173781,KLIX20121025_125000_V04.gz,8478,KLIX,2012,10,25,12,50,43,42,-96751,-31163.5,26281.775441808
1173773,KLIX20121025_122900_V04.gz,8479,KLIX,2012,10,25,12,29,26,20,-141569,23668.5,15197.313014453
1173777,KLIX20121025_124000_V04.gz,8479,KLIX,2012,10,25,12,40,4,31,-141569,23668.5,25614.028212442
1173781,KLIX20121025_125000_V04.gz,8479,KLIX,2012,10,25,12,50,43,42,-141569,23668.5,32762.884768697
1173761,KLIX20121025_115700_V04.gz,8487,KLIX,2012,10,25,11,57,34,-11,-50489.5,-9784,2601.5
1173765,KLIX20121025_120800_V04.gz,8487,KLIX,2012,10,25,12,8,11,-1,-50154.5,-7607,7125.525447229
1173769,KLIX20121025_121800_V04.gz,8487,KLIX,2012,10,25,12,18,49,10,-49484.5,-6267.5,12493.083705242
1173773,KLIX20121025_122900_V04.gz,8487,KLIX,2012,10,25,12,29,26,20,-48982,-6267.5,16503.512858724
1238857,KLIX20121026_120000_V04.gz,8801,KLIX,2012,10,26,12,0,28,-10,-69562.5,-35500,9233.5
1238858,KLIX20121026_120600_V04.gz,8801,KLIX,2012,10,26,12,6,46,-3,-69562.5,-35500,12545.074979848
1238859,KLIX20121026_121300_V04.gz,8801,KLIX,2012,10,26,12,13,4,3,-69562.5,-35500,18067.689565908
1238860,KLIX20121026_121900_V04.gz,8801,KLIX,2012,10,26,12,19,23,9,-69562.5,-35500,23024.528361076
1238858,KLIX20121026_120600_V04.gz,8802,KLIX,2012,10,26,12,6,46,-3,-115500,-42631.5,11506
1238859,KLIX20121026_121300_V04.gz,8802,KLIX,2012,10,26,12,13,4,3,-118500,-39131.5,13713.781106974
1238860,KLIX20121026_121900_V04.gz,8802,KLIX,2012,10,26,12,19,23,9,-118500,-39131.5,18159.055378791
1238859,KLIX20121026_121300_V04.gz,8803,KLIX,2012,10,26,12,13,4,3,-133875,17750,7225
1238860,KLIX20121026_121900_V04.gz,8803,KLIX,2012,10,26,12,19,23,9,-133875,17750,11448.935540041
1238861,KLIX20121026_122500_V04.gz,8803,KLIX,2012,10,26,12,25,40,16,-133875,17750,16254.326347161
1335415,KLIX20121030_121100_V04.gz,8495,KLIX,2012,10,30,12,11,23,-2,-138604.5,16563.5,6073.5
1335416,KLIX20121030_122200_V04.gz,8495,KLIX,2012,10,30,12,22,4,9,-139999.5,15447,11617.148938374
1335417,KLIX20121030_122800_V04.gz,8495,KLIX,2012,10,30,12,28,24,15,-139999.5,15447,14810.979592115
1335418,KLIX20121030_123400_V04.gz,8495,KLIX,2012,10,30,12,34,44,22,-139999.5,15447,19278.943941087
1335419,KLIX20121030_124100_V04.gz,8495,KLIX,2012,10,30,12,41,5,28,-139999.5,15447,24164.596977245
1335420,KLIX20121030_124700_V04.gz,8495,KLIX,2012,10,30,12,47,25,34,-139999.5,15447,29183.650513969
1335909,KLIX20121031_120600_V04.gz,8491,KLIX,2012,10,31,12,6,36,-6,-62207.5,-32700,7327
1335910,KLIX20121031_121700_V04.gz,8491,KLIX,2012,10,31,12,17,16,4,-56902.5,-32700,15057
1335911,KLIX20121031_122700_V04.gz,8491,KLIX,2012,10,31,12,27,56,15,-53285.5,-32700,21571.5
1335912,KLIX20121031_123800_V04.gz,8491,KLIX,2012,10,31,12,38,36,26,-48704,-35834.5,28541.5
1335913,KLIX20121031_124900_V04.gz,8491,KLIX,2012,10,31,12,49,17,36,-44704,-35834.5,33855.915380477
1335914,KLIX20121031_125900_V04.gz,8491,KLIX,2012,10,31,12,59,57,47,-40204,-35334.5,37335.057335566
1335909,KLIX20121031_120600_V04.gz,8492,KLIX,2012,10,31,12,6,36,-6,-48512.5,-46158,6080.0298523955
1335910,KLIX20121031_121700_V04.gz,8492,KLIX,2012,10,31,12,17,16,4,-44413.5,-49292.5,14513.817832634
1335911,KLIX20121031_122700_V04.gz,8492,KLIX,2012,10,31,12,27,56,15,-39108.5,-49533.5,19842.973541378
1335909,KLIX20121031_120600_V04.gz,8493,KLIX,2012,10,31,12,6,36,-6,-93773.5,-39166,7848
1335910,KLIX20121031_121700_V04.gz,8493,KLIX,2012,10,31,12,17,16,4,-89674.5,-37237,14037.5
1335911,KLIX20121031_122700_V04.gz,8493,KLIX,2012,10,31,12,27,56,15,-86057.5,-37237,20391.5
1335912,KLIX20121031_123800_V04.gz,8493,KLIX,2012,10,31,12,38,36,26,-79788,-37719.5,25632
1335913,KLIX20121031_124900_V04.gz,8493,KLIX,2012,10,31,12,49,17,36,-77788,-36219.5,29220.919291665
1335914,KLIX20121031_125900_V04.gz,8493,KLIX,2012,10,31,12,59,57,47,-72288,-35219.5,33744.090212214
1335911,KLIX20121031_122700_V04.gz,8494,KLIX,2012,10,31,12,27,56,15,-122833.5,12978,15790.064636702
1335912,KLIX20121031_123800_V04.gz,8494,KLIX,2012,10,31,12,38,36,26,-114917,12561.5,19837
1335913,KLIX20121031_124900_V04.gz,8494,KLIX,2012,10,31,12,49,17,36,-111583.5,12561.5,24566.384338813
937486,KLIX20120926_115700_V04.gz,8458,KLIX,2012,9,26,11,57,29,7,-67007.5,-28034,6544
937487,KLIX20120926_120800_V04.gz,8458,KLIX,2012,9,26,12,8,7,18,-67007.5,-28034,11577.919167536
937488,KLIX20120926_121800_V04.gz,8458,KLIX,2012,9,26,12,18,44,29,-67007.5,-28034,16541.786851788
941297,KLIX20120927_115500_V04.gz,8457,KLIX,2012,9,27,11,55,8,4,-68204,-29464,4451.5
941298,KLIX20120927_120100_V04.gz,8457,KLIX,2012,9,27,12,1,26,10,-68204,-29464,5967.487913687
941299,KLIX20120927_120700_V04.gz,8457,KLIX,2012,9,27,12,7,43,17,-68204,-29464,6966.987297247
941300,KLIX20120927_121400_V04.gz,8457,KLIX,2012,9,27,12,14,4,23,-68204,-29464,11485.595848714
941301,KLIX20120927_122000_V04.gz,8457,KLIX,2012,9,27,12,20,22,29,-68204,-29464,14564.028014255
941302,KLIX20120927_122600_V04.gz,8457,KLIX,2012,9,27,12,26,39,36,-68204,-29464,16054.685048296
942022,KLIX20120928_115100_V04.gz,8456,KLIX,2012,9,28,11,51,48,1,-66466,-30439,3591
942023,KLIX20120928_115800_V04.gz,8456,KLIX,2012,9,28,11,58,6,7,-66466,-30439,6521.4934639235
942024,KLIX20120928_120400_V04.gz,8456,KLIX,2012,9,28,12,4,24,13,-66466,-30439,9495.466128632
942025,KLIX20120928_121000_V04.gz,8456,KLIX,2012,9,28,12,10,41,20,-66466,-30439,11950.936239475
942026,KLIX20120928_121700_V04.gz,8456,KLIX,2012,9,28,12,17,0,26,-66466,-30439,14948.540965592
942027,KLIX20120928_122300_V04.gz,8456,KLIX,2012,9,28,12,23,20,32,-66466,-30439,17445.225048706
942028,KLIX20120928_122900_V04.gz,8456,KLIX,2012,9,28,12,29,37,39,-66466,-30439,18944.732170184
942635,KLIX20120929_120100_V04.gz,8455,KLIX,2012,9,29,12,1,0,9,-66042.5,-30055,4080.5
942636,KLIX20120929_120700_V04.gz,8455,KLIX,2012,9,29,12,7,17,15,-66042.5,-30055,6555.1377750585
942637,KLIX20120929_121300_V04.gz,8455,KLIX,2012,9,29,12,13,36,22,-66042.5,-30055,10055.089818097
942638,KLIX20120929_121900_V04.gz,8455,KLIX,2012,9,29,12,19,53,28,-66042.5,-30055,13562.718431421
942639,KLIX20120929_122600_V04.gz,8455,KLIX,2012,9,29,12,26,11,34,-66042.5,-30055,16061.517090549
942640,KLIX20120929_123200_V04.gz,8455,KLIX,2012,9,29,12,32,28,40,-66042.5,-30055,18080.37143562
1336392,KLIX20121101_115500_V04.gz,8496,KLIX,2012,11,1,11,55,20,-19,22678,-14435.5,3952.5
1336393,KLIX20121101_120500_V04.gz,8496,KLIX,2012,11,1,12,5,59,-8,23719.5,-16519,8548.796348655
1336393,KLIX20121101_120500_V04.gz,8497,KLIX,2012,11,1,12,5,59,-8,-66652,-34349,9722.677397185
1336394,KLIX20121101_121200_V04.gz,8497,KLIX,2012,11,1,12,12,18,-2,-66652,-34349,12486.909603812
1336395,KLIX20121101_121800_V04.gz,8497,KLIX,2012,11,1,12,18,37,5,-65480,-35186,15666.448405267
1336396,KLIX20121101_122400_V04.gz,8497,KLIX,2012,11,1,12,24,56,11,-65480,-35186,19055.104769053
1336393,KLIX20121101_120500_V04.gz,8498,KLIX,2012,11,1,12,5,59,-8,-51115.5,-47670,5324
1336394,KLIX20121101_121200_V04.gz,8498,KLIX,2012,11,1,12,12,18,-2,-50613,-48842,10665.199345199
1336393,KLIX20121101_120500_V04.gz,8499,KLIX,2012,11,1,12,5,59,-8,-94501.5,-38572.5,8037.5
1336394,KLIX20121101_121200_V04.gz,8499,KLIX,2012,11,1,12,12,18,-2,-91822.5,-39242.5,11878.253866659
1336395,KLIX20121101_121800_V04.gz,8499,KLIX,2012,11,1,12,18,37,5,-90985.5,-39912.5,15556.193138914
1336396,KLIX20121101_122400_V04.gz,8499,KLIX,2012,11,1,12,24,56,11,-91153,-37233.5,16708.780976618
1336393,KLIX20121101_120500_V04.gz,8500,KLIX,2012,11,1,12,5,59,-8,-118005.5,-41585.5,8003
1336394,KLIX20121101_121200_V04.gz,8500,KLIX,2012,11,1,12,12,18,-2,-118005.5,-41585.5,9687.8638226235
1336395,KLIX20121101_121800_V04.gz,8500,KLIX,2012,11,1,12,18,37,5,-118005.5,-41585.5,12076.549413557
1336396,KLIX20121101_122400_V04.gz,8500,KLIX,2012,11,1,12,24,56,11,-118005.5,-41585.5,15233.941382146
1336393,KLIX20121101_120500_V04.gz,8501,KLIX,2012,11,1,12,5,59,-8,-129125,-21781.5,4124.5
1336394,KLIX20121101_121200_V04.gz,8501,KLIX,2012,11,1,12,12,18,-2,-128288,-22116.5,7886.93962152
1336395,KLIX20121101_121800_V04.gz,8501,KLIX,2012,11,1,12,18,37,5,-126111,-21781.5,11306.573897596
1336396,KLIX20121101_122400_V04.gz,8501,KLIX,2012,11,1,12,24,56,11,-126111,-21781.5,15026.689302353
1336393,KLIX20121101_120500_V04.gz,8502,KLIX,2012,11,1,12,5,59,-8,-138630.5,16789.5,2881
1336394,KLIX20121101_121200_V04.gz,8502,KLIX,2012,11,1,12,12,18,-2,-138630.5,16789.5,7280.105622826
1336395,KLIX20121101_121800_V04.gz,8502,KLIX,2012,11,1,12,18,37,5,-137626,15952.5,10599.945064742
1336396,KLIX20121101_122400_V04.gz,8502,KLIX,2012,11,1,12,24,56,11,-137626,15952.5,13797.043648995
1336393,KLIX20121101_120500_V04.gz,8514,KLIX,2012,11,1,12,5,59,-8,-90023,-69629,4667.5
1336394,KLIX20121101_121200_V04.gz,8514,KLIX,2012,11,1,12,12,18,-2,-86406,-69629,8356.8146369215
1336393,KLIX20121101_120500_V04.gz,8515,KLIX,2012,11,1,12,5,59,-8,-94959,-77529,6311.5
1336394,KLIX20121101_121200_V04.gz,8515,KLIX,2012,11,1,12,12,18,-2,-94476.5,-79458,9749.3465312925
1336393,KLIX20121101_120500_V04.gz,8516,KLIX,2012,11,1,12,5,59,-8,-63799.5,-76723.5,8202
1336394,KLIX20121101_121200_V04.gz,8516,KLIX,2012,11,1,12,12,18,-2,-61870.5,-77688,13446.904992833
1336876,KLIX20121102_115900_V04.gz,8506,KLIX,2012,11,2,11,59,29,-16,25714.5,-13509.5,2250.5606571992
1336877,KLIX20121102_121000_V04.gz,8506,KLIX,2012,11,2,12,10,9,-5,26551.5,-14626,6418.5
1336878,KLIX20121102_122000_V04.gz,8506,KLIX,2012,11,2,12,20,48,6,29900.5,-14207.5,13128.708601224
1336879,KLIX20121102_123100_V04.gz,8506,KLIX,2012,11,2,12,31,26,16,40366,-11696,19548.248428717
1336876,KLIX20121102_115900_V04.gz,8507,KLIX,2012,11,2,11,59,29,-16,66023.5,-121835.5,6538
1336877,KLIX20121102_121000_V04.gz,8507,KLIX,2012,11,2,12,10,9,-5,69233,-123231,12335.233525888
1336878,KLIX20121102_122000_V04.gz,8507,KLIX,2012,11,2,12,20,48,6,71744.5,-124766,16251.559200234
1336877,KLIX20121102_121000_V04.gz,8508,KLIX,2012,11,2,12,10,9,-5,-94457.5,-37890,5150.322706971
1336878,KLIX20121102_122000_V04.gz,8508,KLIX,2012,11,2,12,20,48,6,-89294.5,-35797,8186
1336879,KLIX20121102_123100_V04.gz,8508,KLIX,2012,11,2,12,31,26,16,-82317,-34401.5,14796.646322274
1336880,KLIX20121102_124200_V04.gz,8508,KLIX,2012,11,2,12,42,4,27,-76316.5,-34122.5,18521.989542867
1336881,KLIX20121102_125200_V04.gz,8508,KLIX,2012,11,2,12,52,42,38,-70413.5,-31344.5,22766.030717675
1336882,KLIX20121102_130300_V04.gz,8508,KLIX,2012,11,2,13,3,20,48,-65205,-29608.5,26568.167640861
1336877,KLIX20121102_121000_V04.gz,8509,KLIX,2012,11,2,12,10,9,-5,-114189.5,-36572.5,6466.445812034
1336878,KLIX20121102_122000_V04.gz,8509,KLIX,2012,11,2,12,20,48,6,-109608,-35608,10971.255590256
1336879,KLIX20121102_123100_V04.gz,8509,KLIX,2012,11,2,12,31,26,16,-104062,-35367,17013.354445535
1336880,KLIX20121102_124200_V04.gz,8509,KLIX,2012,11,2,12,42,4,27,-101650.5,-35126,24016
1336881,KLIX20121102_125200_V04.gz,8509,KLIX,2012,11,2,12,52,42,38,-98872.5,-34084.5,26824.413754317
1336882,KLIX20121102_130300_V04.gz,8509,KLIX,2012,11,2,13,3,20,48,-94358.5,-31306.5,30946.161090975
1336877,KLIX20121102_121000_V04.gz,8510,KLIX,2012,11,2,12,10,9,-5,-50738.5,-45838,3534.5
1336878,KLIX20121102_122000_V04.gz,8510,KLIX,2012,11,2,12,20,48,6,-44228,-45355.5,11900.933388519
1336878,KLIX20121102_122000_V04.gz,8511,KLIX,2012,11,2,12,20,48,6,-81718,-67329.5,12556
1336879,KLIX20121102_123100_V04.gz,8511,KLIX,2012,11,2,12,31,26,16,-79065.5,-69017.5,20270.286023888
